	CXD_0801_FDSW210423161-1r	CXD_0802_FDSW210423162-1r	CXD_0803_FDSW210423163-1r	CXD_0804_FDSW210423164-1r	CXD_0805_FDSW210423165-1r	CXD_0807_FDSW210423167-1r	CXD_1001_FDSW210423173-1r	CXD_1003_FDSW210423175-1r	CXD_1004_FDSW210423176-1r	CXD_1007_FDSW210423179-1r	CXD_1009_FDSW210423181-1r	CXD_1015_FDSW210423187-1r	CXD_1201_FDSW210423188-1r	CXD_1202_FDSW210423189-1r	CXD_1203_FDSW210423190-1r	CXD_1213_FDSW210423200-1r	CXD_1214_FDSW210423201-1r	CXD_1215_FDSW210423202-1r	CXD_0204_FDSW210423206-1r	CXD_0209_FDSW210423211-1r	CXD_0210_FDSW210423212-1r	CXD_0213_FDSW210423215-1r	CXD_0214_FDSW210423216-1r	CXD_0215_FDSW210423217-1r	CXD_1401_FDSW210423218-1r	CXD_1402_FDSW210423219-1r	CXD_1408_FDSW210423225-1r	CXD_1412_FDSW210423229-1r	CXD_1414_FDSW210423231-1r	CXD_1415_FDSW210423232-1r	CXD_1604_FDSW210423236-1r	CXD_1609_FDSW210423241-1r	CXD_1610_FDSW210423242-1r	CXD_1611_FDSW210423243-1r	CXD_1612_FDSW210423244-1r	CXD_1613_FDSW210423245-1r
SD_QD_2020_06_15_bin_1	0	0	0	0	0	0	0.993693461	1.007041542	0	0	0	1.444054294	1.557392458	0	0	1.968963364	1.644630973	1.561895308	0	0	0	0	0	0	0	0	0	0	2.518997977	2.076072477	0	0	0	0	0	0
SD_QD_2020_06_15_bin_10	1.362350573	2.258120515	0.914302642	1.272742049	1.924141225	1.881283448	4.113280128	2.550948628	1.867589007	2.770273956	3.398187141	3.052530767	5.621688147	3.376295039	1.161249746	3.989244308	3.659431269	3.270071931	3.841480507	3.322232291	3.208123008	2.515217637	2.62341335	3.111108718	0	1.233454768	0	2.458343223	3.90899862	5.40698792	2.189168723	2.23895694	2.365759178	2.222169387	2.104875035	1.556639634
SD_QD_2020_06_15_bin_27	0	0	0	0	0	0	0	0	0	0	1.300892844	0.916920245	0	0	0.991282513	3.35127972	1.600212332	0	1.160466165	2.697212483	1.281813805	0	0.887223231	1.30164972	0	0	0	1.204349522	2.773653631	5.382936962	3.003696542	0	4.397382615	2.966155136	2.739574043	3.131569255
SD_QD_2020_06_15_bin_28	0	1.695794959	0.884512454	0	0	1.537027539	2.129932519	1.260794609	1.420700059	1.627966736	3.032416019	3.089549054	2.511316353	2.162764027	1.615068139	4.50772772	3.169647098	1.721121633	0	0	0	0	0	0	0	0	0	1.203321228	3.13882641	4.535228214	0	0	3.110999576	2.645911981	2.548286798	1.602768906
SD_QD_2020_06_15_bin_42	0	0	0	0	0	0	0	0	0	0	0	4.702957198	0	0	0	1.445576606	2.11572569	1.669882515	0	0	0	0	0	0	0	0	0	4.20271847	4.998533165	3.7433436	0	0	1.245341658	0	0	1.375281815
SD_QD_2020_06_15_bin_46	0	0	0	0	0	0	0	0.790656375	0	0	0	1.624130382	0	0	1.029889858	3.488094261	1.984306604	0	0	0	0	0	0	0	0	0	0	0	1.437968838	2.132822958	0	0	0	0	0	0
SD_QD_2020_06_15_bin_5	1.074941377	3.262922347	0	1.475957311	0.856576662	1.3051686	1.972233766	2.180651765	1.031926912	1.114550505	1.5241862	2.767245169	2.594604269	2.09793628	1.24163095	3.229626493	2.754867364	1.492379229	1.908213804	1.523896287	1.868369606	1.175613046	1.712147245	1.922469141	0	0	0	1.593349082	2.698330018	3.63092502	0	0.849089479	3.283390659	2.707102397	3.178356998	2.483380375
SD_QD_2020_06_15_bin_8	0	1.624858585	0	0	0	0	0	2.338046811	0	1.617659839	2.135879369	2.815607806	2.116121365	1.94635667	3.501621661	8.083722726	6.663737119	3.21036417	0	1.032239272	1.08404554	1.012552244	1.085918034	0	0	1.137749678	0	4.668649223	5.656964843	5.457254664	3.261933765	0.835413174	10.2955787	8.462221183	7.143663324	8.606946316
SD_QD_2020_08_15_bin_2	0	8.739852995	63.51999769	16.41006617	4.63287755	6.342484627	0	2.892517216	10.12494667	1.567788718	7.091839342	1.978695849	1.416760817	0	0	0	0.980721508	0	7.194042977	0	0	0	0	0	0	0	0	0	2.66782745	0	0	0	0	0	0	0
SD_QD_2020_10_15_bin_4	1.55190205	1.667299091	5.825792981	4.726849243	6.374251112	6.530268237	31.03157791	11.64446927	11.07489095	10.98643046	23.08939857	25.41119729	29.87813243	22.09790442	4.845133385	13.54202534	17.87453155	38.18297959	5.240195457	5.050414691	3.217138421	3.637214992	4.683880035	6.487623059	0	1.980803047	0	7.825572561	16.25632559	12.39113141	0	1.055930964	1.36401282	1.109633139	1.305926115	1.267453188
SD_QD_2020_10_15_bin_7	0	0	1.02550709	0	1.805091821	0	11.26832487	7.426901456	4.460514573	3.244647493	10.40405351	14.59018162	8.449748223	5.652840659	2.003755781	6.165994349	10.01518033	18.54640351	2.340609796	2.318287892	4.153763907	7.073246931	8.05274329	9.783883689	0	1.451734341	0	10.19313206	9.179847585	7.203331204	0	0	7.881614704	4.143521147	4.269912576	8.25216269
SD_QD_2020_12_15_bin_3	1.414376552	3.961380586	5.645853684	4.912904081	5.317646643	7.148980498	22.77189833	8.311443656	8.376535622	15.10457926	20.15626355	25.39797555	19.29963521	14.70396687	6.05435192	18.15160757	19.57237214	25.19676482	6.260904498	8.592899501	3.905072972	4.298873584	5.636941336	7.334423453	0	2.802282532	0	10.11983496	15.23427826	11.77082567	1.176246897	3.202127302	2.720044637	1.735995608	1.779406056	2.823554709
SD_QD_2020_12_15_bin_7	0	0	2.505975012	1.683139124	2.246584071	1.83994208	8.154234764	5.705550779	4.480000145	6.1205186	10.26346653	8.731286755	6.690000354	4.551215004	1.954802772	5.407462434	7.895901408	15.36530742	3.400724537	2.662639283	4.132300731	3.36252742	3.389142103	5.285687166	0	0.976356875	0	5.763873234	8.049623638	5.84706602	0	1.487990063	2.768063052	1.480173078	1.791900238	3.312839762
SD_QD_2023_07_100_ultra_bin_12	3.907394818	8.783058884	2.653404562	5.686706837	3.873653029	8.475237451	11.24884657	8.102342472	7.152377801	6.864917628	15.15811249	14.00535358	13.64184889	8.249769792	5.492019748	16.44567176	16.84991547	10.26972303	11.35525342	13.12189295	8.478346025	5.706166659	5.3216834	7.922692842	2.713858721	3.054634486	6.508124004	7.330878005	11.97808002	12.58450108	4.928775708	7.514719465	5.017446173	4.187821189	4.754553262	3.953397978
SD_QD_2023_07_20_normal_bin_4	2.35670121	8.305323359	0	5.206939597	1.750214783	4.161668256	3.106954771	4.763214999	4.145944379	2.13522795	10.4701101	9.879009177	3.83032964	3.29236785	0.98388143	17.66818333	23.02329211	8.170402599	4.489099367	3.517931851	5.98767303	3.12887263	3.946132642	4.280939154	0	0	0	1.742201853	5.738914386	5.568221005	2.43622737	0	0	1.020358065	3.163468115	0
SD_QD_2023_07_40_normal_bin_12	2.562495537	5.633180431	4.408552498	6.242053634	4.588022127	6.108768406	6.674438038	5.531557348	4.988362716	10.17506511	15.7435711	10.91892231	6.956078209	4.504238698	3.083505663	8.411436508	11.19878704	7.921900807	4.622146825	14.33651796	4.716046184	2.837950335	3.017947586	5.503097753	1.349924738	1.774861271	1.673817638	2.236221306	6.883832508	5.273810419	1.6854199	4.661969042	1.898101839	2.5772261	1.79839858	2.021040343
SD_QD_2023_07_40_ultra_bin_1	17.49631247	47.64263867	12.0659984	24.20602959	15.88329648	16.4729064	25.28940457	24.9256853	16.08873266	26.30717661	41.24165578	44.87500055	36.0580047	26.08347088	24.61452369	64.70767638	52.67111479	24.41562418	28.32582864	44.91959895	51.46577438	30.8960424	33.81286572	36.01260616	10.87782977	14.22510751	7.068554691	32.5826981	40.13535943	76.08586743	17.1785838	20.60717974	12.29151881	9.98334686	12.14001109	11.28693685
SD_QD_2023_07_40_ultra_bin_10	2.56604363	8.357786586	1.622814671	4.629789204	4.237846905	4.211683857	8.613410534	12.552939	4.690706402	6.248111233	8.824483236	7.717709752	15.02046602	9.485002907	6.471991813	10.17301509	13.93979661	10.38861863	5.177167821	5.419958553	5.955894768	7.235090954	6.867817044	7.646138176	2.821019384	3.642733976	1.901003095	5.620555705	8.487390882	5.432014287	4.59678594	3.262991565	6.214181206	5.964728016	4.71529137	6.402239277
SD_QD_2023_07_40_ultra_bin_11	11.09238773	14.63700892	8.980826232	11.21949932	13.57143165	14.73624654	19.35547002	15.28257118	13.0002426	17.33052039	20.40849262	27.80654961	28.36382004	21.32915054	17.58392234	27.79706644	28.05406049	21.48320939	21.97801586	18.86547334	17.08040151	13.82831963	14.27407746	20.68962156	10.84320044	13.18346195	10.10597538	14.45522179	24.59142561	28.39152691	19.79567343	14.81676444	19.8123816	18.24026821	14.96446061	14.32474606
SD_QD_2023_07_60_normal_bin_21	0	0	0	0.836953742	0	0	0	0	0	0	0	1.273165564	0	0	0	1.004373692	1.121957077	0	0	0	0	0	0	0	0	0	0	0	0	3.394383588	0	0	0	0	0	0
SD_QD_2023_07_60_ultra_bin_18	3.344641731	6.549659642	4.119272746	7.019799296	4.224204448	3.811728491	5.535896899	5.3803281	5.821399516	6.486922237	13.02953169	10.76856724	6.250989751	5.833552014	3.653585155	9.055335861	12.06835253	9.121021813	3.768335597	6.064931927	4.222462632	3.22342859	3.048501487	6.494367686	2.284521822	2.3687877	3.506514329	4.736472259	8.411257875	6.611964662	4.317265393	9.733364618	1.605242018	1.526404206	1.692231964	1.969086989
SD_QD_2023_07_60_ultra_bin_19	4.335832512	0.915699102	1.828924179	0	8.776270891	11.03396398	61.84154321	11.93318143	16.77992524	7.437980232	11.70947982	14.06441874	52.67378669	45.52289581	5.861523869	12.67746237	12.42475573	22.6114806	34.18559662	6.736549367	4.023581229	6.889377643	7.853652325	10.24780069	1.016898967	2.720599698	0	8.488504397	13.90278657	19.20743498	0	0.917908141	7.81809666	5.834101928	5.951174296	5.976953754
SD_QD_2023_07_60_ultra_bin_2	0	0	2.238058807	1.098980484	1.340433627	1.794871914	5.68845963	3.11091158	2.516959114	2.860527641	5.51838155	6.754377338	5.420220482	3.729129317	0	3.905883512	5.325285497	8.697796124	2.271849201	2.774981457	2.449155957	3.269071933	3.165269373	4.089053993	0	0	0	3.541974733	5.004150344	3.812895847	0	0	2.029023418	1.208472526	1.270310556	2.29465347
SD_QD_2023_07_60_ultra_bin_3	0	2.452974798	0	2.069978869	1.557986444	1.858317571	2.52766592	3.147061883	2.233112763	2.452865717	3.648462962	3.444862929	2.284550255	2.793468769	1.923543085	3.3848348	4.359684731	3.894712349	3.169168137	4.646132534	4.969815516	3.337908032	3.818703615	3.467232259	0	0	1.820911931	3.304971229	3.050141744	2.899315522	0.958878267	2.212250516	1.579156946	2.257691749	1.979285943	2.264507466
SD_QD_2023_07_80_normal_bin_3	0	0	2.407916598	1.24367535	1.903667508	2.607787129	5.962121045	2.697783217	2.952250686	5.050367261	6.841616171	8.04522907	5.431181575	3.651795279	1.107356509	4.290723201	5.752600642	8.381249185	1.704027122	2.859679833	1.798746273	1.493074294	1.897854572	3.140304174	0	0	0	3.903204935	5.963884778	5.077854918	0	1.123713197	1.872071465	0	0.926502896	1.347516249
SD_QD_2023_07_80_normal_bin_5	0	1.592298296	0	0	0	0.909675091	1.982396034	1.76109468	0.969832949	1.201285163	1.973209535	2.135747229	2.736993622	2.294924502	1.117545021	2.915561227	2.43173439	1.66188207	2.032809429	1.518062278	1.224417765	0.997779769	1.085634457	1.448687683	0	0	0	1.392149574	2.896034046	3.513162809	0.960002343	0	1.890662359	1.558336365	1.233361961	1.047971109
SD_QD_2023_07_80_ultra_bin_11	0	0	1.493479603	2.141300186	1.146320346	0	0	1.211351723	0	1.263714567	2.464731543	2.183492699	1.382612067	0	0	2.525669985	3.119076888	2.072891617	0	0	0.96795416	0	0	1.727592725	0	1.053630394	0	1.624849085	3.992914666	3.283318998	0.955863937	0	0	0	0	0
ZJ_NB_2021_05_15_bin_14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZJ_NB_2021_05_15_bin_2	0	0	0	0	0	0	1.487279582	0	0	0	0	1.666309185	0	0	0	0	0	1.793809596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZJ_NB_2021_05_15_bin_21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZJ_NB_2021_05_15_bin_8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZJ_WZ_2021_05_15_bin_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZJ_WZ_2021_05_15_bin_12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZJ_WZ_2021_05_15_bin_13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZJ_WZ_2021_05_15_bin_15	0	3.347836813	1.199397983	1.072030384	0	1.966388725	2.157271446	2.329877421	1.006387399	4.299062299	4.132253901	5.29917188	2.885335895	1.664361323	3.041303256	7.610753234	5.455593262	2.000111278	1.431070738	3.020212289	1.753502855	0	1.100775099	1.244320361	0	0	0	2.088659366	5.680255701	6.381443729	2.061221942	1.842002937	4.672215028	4.58262539	4.703426624	4.129547573
ZJ_WZ_2021_05_15_bin_5	0	0	0	0	0	0	1.600565717	1.009313498	0	1.102838106	1.593951195	0.878470144	1.669455302	0	0	1.332816197	1.616741275	0	1.031759353	2.095133455	1.414169158	1.641418113	1.305233869	2.20008563	0	0	0	0	0.986523557	1.233371582	0	0	0	0	0	0
JS_YC_2021_05_15_bin_10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JS_YC_2021_05_15_bin_4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SD_QD_2023_07_40_normal_bin_17	0	5.697218589	3.645513781	3.578671965	0	1.468808965	1.028461245	0	2.434867066	1.495577822	1.635569734	4.477394789	0	2.608163672	5.190411324	5.626756177	3.783692928	1.834263204	1.029894497	2.28830189	2.124289655	0	0	0	3.57329252	1.46417223	6.566939432	2.805232378	5.131836641	2.849567588	2.801485951	3.770185914	0	0	0	0
